run_ts,property_id,property_name,is_own,room_type,category,price_pw,offer_text,raw_text,source_url
2026-08-21T19:33:08+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite silver,ensuite,193.0,,£193,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-21T19:33:08+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite gold,ensuite,205.0,,£205,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-21T19:33:08+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio silver,studio,209.0,,£209,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-21T19:33:08+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio gold,studio,237.0,,£237,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-21T19:33:08+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio platinum,studio,275.0,,£275,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-21T19:33:08+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio,studio,209.0,,£209,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-21T19:33:08+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio bronze,studio,211.0,,£211,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-21T19:33:08+00:00,abodus_st_james,St James (Abodus),False,Classic En-suite,ensuite,140.0,,"Available | Classic En-suite | Floors 1-6, shared kitchen, 13m² space, 7 bed Flats. | Prices from: £140.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-21T19:33:08+00:00,abodus_st_james,St James (Abodus),False,Premium En-suite,ensuite,185.0,,"Available | Premium En-suite | Upper-floor en-suite, shared kitchen, private bathroom, 13m², 7 Bed Flats. | Prices from: £185.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-21T19:33:08+00:00,abodus_st_james,St James (Abodus),False,Classic Studio,studio,215.0,,"Available | Classic Studio | Private kitchen and bathroom, floors 1-6, 16.7–17.8m². | Prices from: £215.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-21T19:33:08+00:00,abodus_st_james,St James (Abodus),False,Premium Studio,studio,240.0,,"Available | Premium Studio | Private kitchen and bathroom, floors 1-6, up to 19m². | Prices from: £240.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-21T19:33:08+00:00,abodus_st_james,St James (Abodus),False,Deluxe Studio,studio,260.0,,"Available | Deluxe Studio | Private kitchen and bathroom, floors 1-6, 20m². | Prices from: £260.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-21T19:33:08+00:00,abodus_st_james,St James (Abodus),False,Superior Studio,studio,270.0,,"Available | Superior Studio | Private kitchen and bathroom, floors 1-6, 25m² | Prices from: £270.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,150.0,,Bronze Plus Ensuite 51 wks 39 wks 37 wks 31 wks 27 wks 21 wks 17 wks  from  £150 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Bronze Ensuite,ensuite,150.0,,Limited Availability Bronze Ensuite 51 wks  from  £150 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,160.0,,Bronze Sky View Ensuite 51 wks 44 wks 39 wks  from  £160 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,180.0,,Silver Studio 51 wks 44 wks 39 wks  from  £180 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,180.0,,Silver Plus Ensuite 51 wks 44 wks  from  £180 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Gold Ensuite,ensuite,185.0,,Limited Availability Gold Ensuite 51 wks  from  £185 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Bronze Studio,studio,190.0,,Limited Availability Bronze Studio 51 wks  from  £190 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Silver Ensuite,ensuite,195.0,,Limited Availability Silver Ensuite 51 wks  from  £195 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,200.0,,Silver Studio Plus 51 wks 44 wks  from  £200 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,215.0,,Gold Studio 51 wks 44 wks  from  £215 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-21T19:33:08+00:00,canvas_boyce_house,Boyce House (Canvas),False,BRONZE EN SUITE,ensuite,177.0,,"Prices from £177£168.15 per week
Save £8.85",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-21T19:33:08+00:00,canvas_boyce_house,Boyce House (Canvas),False,GOLD EN SUITE,ensuite,187.0,,"Prices from £187£177.65 per week
Save £9.35",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-21T19:33:08+00:00,canvas_boyce_house,Boyce House (Canvas),False,SILVER EN SUITE,ensuite,,SOLD OUT,SOLD OUT,https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-21T19:33:08+00:00,canvas_boyce_house,Boyce House (Canvas),False,PLATINUM EN SUITE,ensuite,,SOLD OUT,SOLD OUT,https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-21T19:33:08+00:00,canvas_boyce_house,Boyce House (Canvas),False,GOLD STUDIO,studio,297.0,,"Prices from £297£282.15 per week
Save £14.85",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-21T19:33:08+00:00,canvas_boyce_house,Boyce House (Canvas),False,PLATINUM STUDIO,studio,314.0,,"Prices from £314£298.30 per week
Save £15.70",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-21T19:33:08+00:00,canvas_boyce_house,Boyce House (Canvas),False,SILVER STUDIO,studio,270.0,,"Prices from £270£256.50 per week
Save £13.50",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T08:33:10+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite bronze,ensuite,175.0,,£175,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-22T08:33:10+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite silver,ensuite,193.0,,£193,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-22T08:33:10+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite gold,ensuite,205.0,,£205,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-22T08:33:10+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio silver,studio,209.0,,£209,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T08:33:10+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio gold,studio,237.0,,£237,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T08:33:10+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio platinum,studio,275.0,,£275,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T08:33:10+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio,studio,209.0,,£209,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T08:33:10+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio bronze,studio,211.0,,£211,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T08:33:10+00:00,abodus_st_james,St James (Abodus),False,Classic En-suite,ensuite,140.0,,"Available | Classic En-suite | Floors 1-6, shared kitchen, 13m² space, 7 bed Flats. | Prices from: £140.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T08:33:10+00:00,abodus_st_james,St James (Abodus),False,Premium En-suite,ensuite,185.0,,"Available | Premium En-suite | Upper-floor en-suite, shared kitchen, private bathroom, 13m², 7 Bed Flats. | Prices from: £185.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T08:33:10+00:00,abodus_st_james,St James (Abodus),False,Classic Studio,studio,215.0,,"Available | Classic Studio | Private kitchen and bathroom, floors 1-6, 16.7–17.8m². | Prices from: £215.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T08:33:10+00:00,abodus_st_james,St James (Abodus),False,Premium Studio,studio,240.0,,"Available | Premium Studio | Private kitchen and bathroom, floors 1-6, up to 19m². | Prices from: £240.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T08:33:10+00:00,abodus_st_james,St James (Abodus),False,Deluxe Studio,studio,260.0,,"Available | Deluxe Studio | Private kitchen and bathroom, floors 1-6, 20m². | Prices from: £260.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T08:33:10+00:00,abodus_st_james,St James (Abodus),False,Superior Studio,studio,270.0,,"Available | Superior Studio | Private kitchen and bathroom, floors 1-6, 25m² | Prices from: £270.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,150.0,,Bronze Plus Ensuite 51 wks 39 wks 37 wks 31 wks 27 wks 21 wks 17 wks  from  £150 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Bronze Ensuite,ensuite,150.0,,Limited Availability Bronze Ensuite 51 wks  from  £150 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,160.0,,Bronze Sky View Ensuite 51 wks 44 wks 39 wks  from  £160 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,180.0,,Silver Studio 51 wks 44 wks 39 wks  from  £180 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,180.0,,Silver Plus Ensuite 51 wks 44 wks  from  £180 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Gold Ensuite,ensuite,185.0,,Limited Availability Gold Ensuite 51 wks  from  £185 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Bronze Studio,studio,190.0,,Limited Availability Bronze Studio 51 wks  from  £190 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Silver Ensuite,ensuite,195.0,,Limited Availability Silver Ensuite 51 wks  from  £195 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,200.0,,Silver Studio Plus 51 wks 44 wks  from  £200 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,215.0,,Gold Studio 51 wks 44 wks  from  £215 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T08:33:10+00:00,canvas_boyce_house,Boyce House (Canvas),False,BRONZE EN SUITE,ensuite,177.0,,"Prices from £177£168.15 per week
Save £8.85",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T08:33:10+00:00,canvas_boyce_house,Boyce House (Canvas),False,GOLD EN SUITE,ensuite,187.0,,"Prices from £187£177.65 per week
Save £9.35",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T08:33:10+00:00,canvas_boyce_house,Boyce House (Canvas),False,SILVER EN SUITE,ensuite,,SOLD OUT,SOLD OUT,https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T08:33:10+00:00,canvas_boyce_house,Boyce House (Canvas),False,PLATINUM EN SUITE,ensuite,,SOLD OUT,SOLD OUT,https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T08:33:10+00:00,canvas_boyce_house,Boyce House (Canvas),False,GOLD STUDIO,studio,297.0,,"Prices from £297£282.15 per week
Save £14.85",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T08:33:10+00:00,canvas_boyce_house,Boyce House (Canvas),False,PLATINUM STUDIO,studio,314.0,,"Prices from £314£298.30 per week
Save £15.70",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T08:33:10+00:00,canvas_boyce_house,Boyce House (Canvas),False,SILVER STUDIO,studio,270.0,,"Prices from £270£256.50 per week
Save £13.50",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T09:33:27+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite bronze,ensuite,175.0,,£175,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-22T09:33:27+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite silver,ensuite,193.0,,£193,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-22T09:33:27+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite gold,ensuite,205.0,,£205,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-22T09:33:27+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio silver,studio,209.0,,£209,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T09:33:27+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio gold,studio,237.0,,£237,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T09:33:27+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio platinum,studio,275.0,,£275,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T09:33:27+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio,studio,209.0,,£209,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T09:33:27+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio bronze,studio,211.0,,£211,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T09:33:27+00:00,abodus_st_james,St James (Abodus),False,Classic En-suite,ensuite,140.0,,"Available | Classic En-suite | Floors 1-6, shared kitchen, 13m² space, 7 bed Flats. | Prices from: £140.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T09:33:27+00:00,abodus_st_james,St James (Abodus),False,Premium En-suite,ensuite,185.0,,"Available | Premium En-suite | Upper-floor en-suite, shared kitchen, private bathroom, 13m², 7 Bed Flats. | Prices from: £185.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T09:33:27+00:00,abodus_st_james,St James (Abodus),False,Classic Studio,studio,215.0,,"Available | Classic Studio | Private kitchen and bathroom, floors 1-6, 16.7–17.8m². | Prices from: £215.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T09:33:27+00:00,abodus_st_james,St James (Abodus),False,Premium Studio,studio,240.0,,"Available | Premium Studio | Private kitchen and bathroom, floors 1-6, up to 19m². | Prices from: £240.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T09:33:27+00:00,abodus_st_james,St James (Abodus),False,Deluxe Studio,studio,260.0,,"Available | Deluxe Studio | Private kitchen and bathroom, floors 1-6, 20m². | Prices from: £260.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T09:33:27+00:00,abodus_st_james,St James (Abodus),False,Superior Studio,studio,270.0,,"Available | Superior Studio | Private kitchen and bathroom, floors 1-6, 25m² | Prices from: £270.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,150.0,,Bronze Plus Ensuite 51 wks 39 wks 37 wks 31 wks 27 wks 21 wks 17 wks  from  £150 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Bronze Ensuite,ensuite,150.0,,Limited Availability Bronze Ensuite 51 wks  from  £150 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,160.0,,Bronze Sky View Ensuite 51 wks 44 wks 39 wks  from  £160 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Silver Ensuite,ensuite,175.0,,Limited Availability Silver Ensuite 51 wks  from  £175 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,180.0,,Silver Plus Ensuite 51 wks 44 wks  from  £180 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Gold Ensuite,ensuite,185.0,,Limited Availability Gold Ensuite 51 wks  from  £185 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Bronze Studio,studio,190.0,,Limited Availability Bronze Studio 51 wks  from  £190 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,195.0,,Silver Studio 51 wks 44 wks 39 wks  from  £195 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,200.0,,Silver Studio Plus 51 wks 44 wks  from  £200 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,215.0,,Gold Studio 51 wks 44 wks  from  £215 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T09:33:27+00:00,canvas_boyce_house,Boyce House (Canvas),False,BRONZE EN SUITE,ensuite,177.0,,"Prices from £177£168.15 per week
Save £8.85",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T09:33:27+00:00,canvas_boyce_house,Boyce House (Canvas),False,GOLD EN SUITE,ensuite,187.0,,"Prices from £187£177.65 per week
Save £9.35",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T09:33:27+00:00,canvas_boyce_house,Boyce House (Canvas),False,SILVER EN SUITE,ensuite,,SOLD OUT,SOLD OUT,https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T09:33:27+00:00,canvas_boyce_house,Boyce House (Canvas),False,PLATINUM EN SUITE,ensuite,,SOLD OUT,SOLD OUT,https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T09:33:27+00:00,canvas_boyce_house,Boyce House (Canvas),False,GOLD STUDIO,studio,297.0,,"Prices from £297£282.15 per week
Save £14.85",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T09:33:27+00:00,canvas_boyce_house,Boyce House (Canvas),False,PLATINUM STUDIO,studio,314.0,,"Prices from £314£298.30 per week
Save £15.70",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T09:33:27+00:00,canvas_boyce_house,Boyce House (Canvas),False,SILVER STUDIO,studio,270.0,,"Prices from £270£256.50 per week
Save £13.50",https://www.canvas-world.com/en/locations/united-kingdom/glasgow/boyce-house#rooms
2026-08-22T18:43:40+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite bronze,ensuite,175.0,,£175,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-22T18:43:40+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite silver,ensuite,193.0,,£193,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-22T18:43:40+00:00,student_roost_st_mungos_ensuite,St Mungo's (Student Roost - our own) - En-suite,True,En-suite gold,ensuite,205.0,,£205,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-ensuite-st-mungos
2026-08-22T18:43:40+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio silver,studio,209.0,,£209,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T18:43:40+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio gold,studio,237.0,,£237,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T18:43:40+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio platinum,studio,275.0,,£275,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T18:43:40+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio,studio,209.0,,£209,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T18:43:40+00:00,student_roost_st_mungos_studio,St Mungo's (Student Roost - our own) - Studio,True,Studio bronze,studio,211.0,,£211,https://www.studentroost.co.uk/locations/glasgow/st-mungos?modal=rooms-studio-st-mungos
2026-08-22T18:43:40+00:00,abodus_st_james,St James (Abodus),False,Classic En-suite,ensuite,140.0,,"Available | Classic En-suite | Floors 1-6, shared kitchen, 13m² space, 7 bed Flats. | Prices from: £140.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T18:43:40+00:00,abodus_st_james,St James (Abodus),False,Premium En-suite,ensuite,185.0,,"Available | Premium En-suite | Upper-floor en-suite, shared kitchen, private bathroom, 13m², 7 Bed Flats. | Prices from: £185.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T18:43:40+00:00,abodus_st_james,St James (Abodus),False,Classic Studio,studio,215.0,,"Available | Classic Studio | Private kitchen and bathroom, floors 1-6, 16.7–17.8m². | Prices from: £215.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T18:43:40+00:00,abodus_st_james,St James (Abodus),False,Premium Studio,studio,240.0,,"Available | Premium Studio | Private kitchen and bathroom, floors 1-6, up to 19m². | Prices from: £240.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T18:43:40+00:00,abodus_st_james,St James (Abodus),False,Deluxe Studio,studio,260.0,,"Available | Deluxe Studio | Private kitchen and bathroom, floors 1-6, 20m². | Prices from: £260.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T18:43:40+00:00,abodus_st_james,St James (Abodus),False,Superior Studio,studio,270.0,,"Available | Superior Studio | Private kitchen and bathroom, floors 1-6, 25m² | Prices from: £270.00 P/W | View Room",https://abodusstudents.com/accommodation/st-james-glasgow#the-rooms
2026-08-22T18:43:40+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,150.0,,Bronze Plus Ensuite 51 wks 39 wks 37 wks 31 wks 27 wks 21 wks 17 wks  from  £150 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T18:43:40+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Bronze Ensuite,ensuite,150.0,,Limited Availability Bronze Ensuite 51 wks  from  £150 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
2026-08-22T18:43:40+00:00,prestige_foundry_courtyard,Foundry Courtyard (Prestige),False,Unknown room type,other,160.0,,Bronze Sky View Ensuite 51 wks 44 wks 39 wks  from  £160 pp/pw,https://prestigestudentliving.com/student-accommodation/glasgow/foundry-courtyard
